0.500000	80.791750
0.520690	75.792887
0.541379	71.425738
0.562069	67.789902
0.582759	64.697249
0.603448	61.947076
0.624138	59.476219
0.644828	57.220928
0.665517	55.090842
0.686207	53.097529
0.706897	51.250729
0.727586	49.505381
0.748276	47.956382
0.768966	46.603150
0.789655	45.439440
0.810345	44.591933
0.831034	43.873111
0.851724	43.585708
0.872414	43.582059
0.893103	43.580393
0.913793	43.709312
0.934483	44.223652
0.955172	44.824653
0.975862	45.540863
0.996552	46.344716
1.017241	47.161800
1.037931	48.016108
1.058621	48.850045
1.079310	49.666282
1.100000	50.471486
