1	4.823475e+05	2140876
2	4.823475e+05	2140126
3	4.823475e+05	2139376
4	4.830975e+05	2140876
5	4.830975e+05	2140126
6	4.830975e+05	2139376
7	4.838475e+05	2140876
8	4.838475e+05	2140126
9	4.838475e+05	2139376
10	4.845975e+05	2140876
11	4.845975e+05	2140126
12	4.845975e+05	2139376
13	4.853475e+05	2140876
14	4.853475e+05	2140126
15	4.853475e+05	2139376
