0.380000	370.697456
0.402414	347.662087
0.424828	328.124995
0.447241	312.909718
0.469655	300.128716
0.492069	286.220540
0.514483	271.468935
0.536897	257.180831
0.559310	242.883672
0.581724	231.011821
0.604138	221.342776
0.626552	214.672105
0.648966	212.354049
0.671379	210.894256
0.693793	208.436615
0.716207	204.951516
0.738621	200.926825
0.761034	196.132394
0.783448	190.999188
0.805862	185.662619
0.828276	180.072031
0.850690	174.252437
0.873103	168.221681
0.895517	161.998117
0.917931	155.635076
0.940345	149.748982
0.962759	144.252787
0.985172	139.298484
1.007586	134.843567
1.030000	130.869845
