0.400000	67.831089
0.417241	66.208968
0.434483	64.559689
0.451724	62.883953
0.468966	61.185170
0.486207	59.457035
0.503448	57.686969
0.520690	55.847987
0.537931	53.983460
0.555172	52.156896
0.572414	50.348470
0.589655	48.580427
0.606897	46.894788
0.624138	45.268559
0.641379	43.721253
0.658621	42.275883
0.675862	40.900942
0.693103	39.634891
0.710345	38.511895
0.727586	37.492236
0.744828	36.572278
0.762069	35.750671
0.779310	35.008774
0.796552	34.328711
0.813793	33.696220
0.831034	33.109593
0.848276	32.568476
0.865517	32.067604
0.882759	31.602655
0.900000	31.178360
