0.390000	374.205355
0.410690	328.031816
0.431379	287.756414
0.452069	253.896206
0.472759	224.523673
0.493448	201.423295
0.514138	183.810775
0.534828	169.192186
0.555517	156.127336
0.576207	144.615467
0.596897	134.660821
0.617586	126.014328
0.638276	118.315087
0.658966	111.344041
0.679655	105.014529
0.700345	99.148417
0.721034	93.711297
0.741724	88.626596
0.762414	83.731362
0.783103	79.245418
0.803793	75.427200
0.824483	72.070246
0.845172	69.298253
0.865862	66.977056
0.886552	65.059889
0.907241	63.514226
0.927931	62.233138
0.948621	61.245381
0.969310	60.437765
0.990000	59.850341
