0.390000	335.041815
0.410690	307.915532
0.431379	282.847792
0.452069	259.894685
0.472759	238.671539
0.493448	219.893611
0.514138	203.416795
0.534828	188.702670
0.555517	175.587635
0.576207	163.773136
0.596897	152.496207
0.617586	141.635138
0.638276	131.412147
0.658966	121.837982
0.679655	112.872722
0.700345	104.615270
0.721034	96.883182
0.741724	90.177627
0.762414	84.438783
0.783103	79.538593
0.803793	75.594250
0.824483	72.292027
0.845172	69.625573
0.865862	67.415335
0.886552	65.627657
0.907241	64.240533
0.927931	63.112352
0.948621	62.199263
0.969310	61.427412
0.990000	60.830919
