0.390000	837.635873
0.410690	632.617249
0.431379	474.105060
0.452069	374.852663
0.472759	304.538321
0.493448	255.950534
0.514138	221.069465
0.534828	195.267867
0.555517	176.361132
0.576207	161.728146
0.596897	150.735602
0.617586	142.065808
0.638276	135.439800
0.658966	130.472121
0.679655	126.585241
0.700345	123.769128
0.721034	121.655485
0.741724	119.841564
0.762414	118.235807
0.783103	116.743615
0.803793	115.130680
0.824483	113.459251
0.845172	111.886132
0.865862	110.368796
0.886552	109.039581
0.907241	107.907875
0.927931	106.970539
0.948621	106.663960
0.969310	106.560138
0.990000	106.522257
