0.390000	304.246329
0.410690	281.518204
0.431379	261.037026
0.452069	242.822781
0.472759	226.287758
0.493448	213.031319
0.514138	202.894275
0.534828	194.314380
0.555517	186.461936
0.576207	179.390184
0.596897	172.648476
0.617586	166.172507
0.638276	160.057175
0.658966	154.260936
0.679655	148.815772
0.700345	143.896399
0.721034	139.387623
0.741724	135.382847
0.762414	131.848080
0.783103	128.708789
0.803793	125.969535
0.824483	123.546083
0.845172	121.340901
0.865862	119.343257
0.886552	117.461978
0.907241	115.633325
0.927931	113.860785
0.948621	112.035590
0.969310	110.160682
0.990000	108.249267
