0.390000	836.730837
0.410690	711.010246
0.431379	604.207757
0.452069	519.347871
0.472759	449.230499
0.493448	392.117667
0.514138	344.167088
0.534828	305.209055
0.555517	275.881442
0.576207	252.397029
0.596897	232.869097
0.617586	216.522537
0.638276	202.045151
0.658966	188.559987
0.679655	176.166017
0.700345	164.457796
0.721034	153.387433
0.741724	143.067714
0.762414	133.373903
0.783103	124.424093
0.803793	116.378850
0.824483	109.040303
0.845172	102.862408
0.865862	97.595491
0.886552	93.219492
0.907241	89.735427
0.927931	86.857339
0.948621	84.627319
0.969310	82.797744
0.990000	81.458735
