0.390000	477.291253
0.410690	436.042324
0.431379	397.407246
0.452069	360.870146
0.472759	325.830187
0.493448	298.035612
0.514138	277.768535
0.534828	260.480148
0.555517	243.665671
0.576207	227.945430
0.596897	212.802652
0.617586	198.130388
0.638276	184.137363
0.658966	170.906272
0.679655	158.310049
0.700345	146.195143
0.721034	134.453899
0.741724	123.716100
0.762414	113.950276
0.783103	105.197540
0.803793	97.766192
0.824483	91.277354
0.845172	85.831838
0.865862	81.195776
0.886552	77.294653
0.907241	74.084325
0.927931	71.369693
0.948621	69.102061
0.969310	67.147793
0.990000	65.564809
