0.390000	315.912633
0.410690	283.268432
0.431379	254.868050
0.452069	231.194826
0.472759	210.868377
0.493448	194.298831
0.514138	180.855600
0.534828	169.590222
0.555517	159.998361
0.576207	151.742580
0.596897	144.575638
0.617586	138.268089
0.638276	132.749467
0.658966	127.961501
0.679655	123.713374
0.700345	119.782115
0.721034	116.146240
0.741724	112.786987
0.762414	109.663230
0.783103	106.770293
0.803793	104.106291
0.824483	101.639102
0.845172	99.391488
0.865862	97.367075
0.886552	95.463098
0.907241	93.599303
0.927931	91.803626
0.948621	90.080739
0.969310	88.424738
0.990000	86.837473
