0.700000	325.311856
0.724138	324.113456
0.748276	321.354092
0.772414	315.934381
0.796552	307.669054
0.820690	298.466516
0.844828	288.303666
0.868966	279.257779
0.893103	270.665616
0.917241	262.189421
0.941379	253.747330
0.965517	244.626126
0.989655	234.867274
1.013793	224.370260
1.037931	213.103287
1.062069	201.633741
1.086207	189.898384
1.110345	179.854022
1.134483	171.263497
1.158621	164.051366
1.182759	157.922093
1.206897	152.888394
1.231034	148.733711
1.255172	145.280252
1.279310	142.320831
1.303448	139.981119
1.327586	138.228256
1.351724	136.754320
1.375862	135.415672
1.400000	134.255093
