0.470000	479.731968
0.502759	433.955726
0.535517	393.989936
0.568276	359.418327
0.601034	331.533235
0.633793	306.234096
0.666552	282.162707
0.699310	258.671670
0.732069	236.410745
0.764828	215.610195
0.797586	196.325114
0.830345	179.355287
0.863103	164.966980
0.895862	154.459251
0.928621	147.102231
0.961379	142.221744
0.994138	138.749510
1.026897	136.102719
1.059655	133.945387
1.092414	132.253393
1.125172	130.790933
1.157931	129.358293
1.190690	127.797908
1.223448	126.133904
1.256207	124.443869
1.288966	122.843734
1.321724	121.282369
1.354483	119.676271
1.387241	117.414388
1.420000	114.098014
