0.470000	504.878225
0.502759	461.285460
0.535517	424.291329
0.568276	392.471222
0.601034	363.920825
0.633793	330.804229
0.666552	289.605975
0.699310	248.351634
0.732069	210.341589
0.764828	177.495161
0.797586	151.848365
0.830345	132.984524
0.863103	119.738896
0.895862	110.124966
0.928621	102.911946
0.961379	97.354817
0.994138	93.213629
1.026897	89.943686
1.059655	87.190868
1.092414	85.036965
1.125172	83.527889
1.157931	82.591071
1.190690	82.426371
1.223448	82.409767
1.256207	82.906292
1.288966	83.599495
1.321724	84.341229
1.354483	84.980212
1.387241	84.951931
1.420000	83.967500
