0.470000	675.153479
0.502759	622.356052
0.535517	573.325415
0.568276	528.133929
0.601034	487.358909
0.633793	454.489968
0.666552	428.898349
0.699310	407.960490
0.732069	388.706367
0.764828	369.534570
0.797586	346.264916
0.830345	319.738102
0.863103	290.457502
0.895862	263.144418
0.928621	238.960707
0.961379	218.701879
0.994138	201.452709
1.026897	187.276428
1.059655	176.152810
1.092414	167.091090
1.125172	159.508520
1.157931	152.945756
1.190690	147.447894
1.223448	142.908456
1.256207	139.224824
1.288966	136.524657
1.321724	134.853583
1.354483	134.306727
1.387241	134.443506
1.420000	135.760673
