0.470000	292.377452
0.502759	265.405593
0.535517	242.848072
0.568276	223.332472
0.601034	202.070352
0.633793	181.781500
0.666552	163.167141
0.699310	146.026048
0.732069	130.234410
0.764828	115.829836
0.797586	104.577450
0.830345	96.174966
0.863103	90.133211
0.895862	86.461328
0.928621	84.949441
0.961379	84.663115
0.994138	85.376446
1.026897	87.170613
1.059655	89.119381
1.092414	90.785276
1.125172	91.981702
1.157931	92.690276
1.190690	92.787114
1.223448	92.790167
1.256207	92.480886
1.288966	91.966538
1.321724	91.137270
1.354483	89.625529
1.387241	87.661844
1.420000	85.233228
