0.470000	670.721829
0.502759	643.665898
0.535517	597.592375
0.568276	529.701616
0.601034	466.351560
0.633793	415.421611
0.666552	378.107374
0.699310	353.285575
0.732069	334.781657
0.764828	319.848161
0.797586	301.730580
0.830345	280.177556
0.863103	254.180694
0.895862	226.023011
0.928621	202.765525
0.961379	187.755208
0.994138	180.017401
1.026897	174.644052
1.059655	169.649545
1.092414	164.127807
1.125172	157.995064
1.157931	151.112682
1.190690	144.077323
1.223448	137.173681
1.256207	130.779349
1.288966	125.083288
1.321724	120.135151
1.354483	116.120858
1.387241	112.474609
1.420000	109.097313
