0.370000	206.163655
0.388966	193.026792
0.407931	181.328531
0.426897	171.382012
0.445862	163.145753
0.464828	155.361590
0.483793	146.989467
0.502759	138.438267
0.521724	129.925553
0.540690	121.266574
0.559655	112.823705
0.578621	105.259433
0.597586	98.268454
0.616552	92.134574
0.635517	86.961141
0.654483	82.450783
0.673448	78.903345
0.692414	75.812360
0.711379	73.540622
0.730345	72.699510
0.749310	72.237528
0.768276	72.042619
0.787241	72.219895
0.806207	72.655506
0.825172	73.079162
0.844138	73.524168
0.863103	73.921218
0.882069	74.161172
0.901034	74.343616
0.920000	74.440844
