0.370000	303.155786
0.388966	280.773269
0.407931	261.832682
0.426897	247.175669
0.445862	235.076865
0.464828	225.864918
0.483793	220.071320
0.502759	215.949664
0.521724	211.892131
0.540690	207.738349
0.559655	203.401649
0.578621	197.929376
0.597586	190.817099
0.616552	183.230471
0.635517	175.646172
0.654483	167.936401
0.673448	161.769634
0.692414	156.993176
0.711379	153.095991
0.730345	150.131714
0.749310	147.819599
0.768276	145.746587
0.787241	143.755750
0.806207	141.883091
0.825172	139.878478
0.844138	137.695075
0.863103	135.431126
0.882069	133.151377
0.901034	130.833733
0.920000	128.475160
