0.370000	202.414112
0.388966	189.735954
0.407931	178.539358
0.426897	169.068264
0.445862	160.761154
0.464828	153.856544
0.483793	148.630640
0.502759	144.421595
0.521724	140.610886
0.540690	137.100590
0.559655	133.809473
0.578621	130.382130
0.597586	126.811066
0.616552	123.367708
0.635517	120.145448
0.654483	117.092995
0.673448	114.517470
0.692414	112.417348
0.711379	110.571831
0.730345	108.852666
0.749310	107.288313
0.768276	105.745896
0.787241	104.103617
0.806207	102.454397
0.825172	100.961239
0.844138	99.635746
0.863103	98.388570
0.882069	97.159358
0.901034	95.964123
0.920000	94.808373
