0.370000	331.120038
0.388966	304.156105
0.407931	278.906489
0.426897	255.455019
0.445862	233.214020
0.464828	213.180765
0.483793	195.955478
0.502759	180.634819
0.521724	168.076747
0.540690	158.064324
0.559655	149.618589
0.578621	142.209980
0.597586	135.658179
0.616552	129.888828
0.635517	124.787005
0.654483	120.238038
0.673448	116.178832
0.692414	112.599240
0.711379	109.308636
0.730345	106.078096
0.749310	102.941958
0.768276	99.959710
0.787241	97.191572
0.806207	94.559320
0.825172	91.875287
0.844138	89.115911
0.863103	86.346094
0.882069	83.602452
0.901034	80.873190
0.920000	78.156324
