0.590000	576.090089
0.617586	556.600014
0.645172	538.776945
0.672759	521.725532
0.700345	509.336132
0.727931	500.433589
0.755517	497.311907
0.783103	496.069425
0.810690	496.848731
0.838276	498.807370
0.865862	500.194764
0.893448	500.801929
0.921034	498.529022
0.948621	494.116386
0.976207	485.410385
1.003793	474.698899
1.031379	461.788921
1.058966	448.642109
1.086552	435.418005
1.114138	423.357127
1.141724	411.885665
1.169310	400.728315
1.196897	389.824894
1.224483	379.088767
1.252069	368.699022
1.279655	358.661644
1.307241	348.795329
1.334828	339.138783
1.362414	329.849549
1.390000	320.890897
