0.400000	201.536269
0.420690	176.761053
0.441379	154.979554
0.462069	136.364376
0.482759	119.971792
0.503448	107.280724
0.524138	97.344560
0.544828	89.839205
0.565517	84.962223
0.586207	81.367566
0.606897	79.068048
0.627586	77.416132
0.648276	76.421727
0.668966	75.967841
0.689655	75.689358
0.710345	75.710335
0.731034	76.104242
0.751724	76.654261
0.772414	77.460521
0.793103	78.450982
0.813793	79.369576
0.834483	80.283367
0.855172	81.066684
0.875862	81.760398
0.896552	82.299804
0.917241	82.666053
0.937931	82.936019
0.958621	82.988614
0.979310	82.983374
1.000000	82.962061
