0.400000	167.563780
0.420690	144.060282
0.441379	124.935484
0.462069	111.056836
0.482759	100.215948
0.503448	92.359090
0.524138	86.571240
0.544828	82.217091
0.565517	79.038453
0.586207	76.572603
0.606897	74.891252
0.627586	73.694232
0.648276	72.805581
0.668966	72.105297
0.689655	71.564133
0.710345	71.237541
0.731034	70.995753
0.751724	70.904911
0.772414	70.906623
0.793103	70.911044
0.813793	70.941372
0.834483	71.030407
0.855172	71.095352
0.875862	71.137379
0.896552	71.160419
0.917241	71.134110
0.937931	71.054743
0.958621	70.957680
0.979310	70.820467
1.000000	70.647243
