1	494407	2135158
2	494407	2134558
3	494407	2133958
4	494407	2133358
5	495007	2135158
6	495007	2134558
7	495007	2133958
8	495007	2133358
9	495607	2135158
10	495607	2134558
11	495607	2133958
12	495607	2133358
13	496207	2135158
14	496207	2134558
15	496207	2133958
16	496207	2133358
17	496807	2135158
18	496807	2134558
19	496807	2133958
20	496807	2133358
