0.400000	182.908199
0.420690	171.658428
0.441379	161.772207
0.462069	153.445247
0.482759	146.288075
0.503448	139.962903
0.524138	134.280992
0.544828	129.207332
0.565517	124.551770
0.586207	120.330449
0.606897	117.253785
0.627586	114.932033
0.648276	113.245173
0.668966	111.994959
0.689655	111.101210
0.710345	110.942417
0.731034	110.926564
0.751724	110.923477
0.772414	111.126587
0.793103	111.381189
0.813793	111.373717
0.834483	111.226937
0.855172	110.993312
0.875862	110.434724
0.896552	109.672208
0.917241	108.841471
0.937931	107.871975
0.958621	106.891430
0.979310	105.892355
1.000000	104.860545
